-140.373595351881	779.640014648438
-137.335129063906	779.599975585938
-134.297686810867	779.359985351563
-131.261268103955	779.200012207031
-128.225872454677	779.47998046875
-125.191499374839	779
-122.158148376567	779.320007324219
-119.125818972292	779.559997558594
-116.094510674759	779.119995117188
-113.064222997021	779.599975585938
-110.034955452443	779.039978027344
-107.006707554687	779.200012207031
-103.979478817741	779.200012207031
-100.95326875589	779.400024414063
-97.928076883731	779.320007324219
-94.9039027161698	779.200012207031
-91.8807457684175	779.440002441406
-88.8586055560018	779.280029296875
-85.8374815947384	779.280029296875
-82.8173734007715	778.799987792969
-79.7982804905411	779
-76.7802023807988	779.039978027344
-73.7631385885914	779.200012207031
-70.7470886312892	779.119995117188
-67.732052026553	779.159973144531
-64.7180282923587	779.080017089844
-61.7050169469884	779.239990234375
-58.6930175090183	779.159973144531
-55.6820294973386	779.559997558594
-52.6720524311495	779.679992675781
-49.66308582994	779.599975585938
-46.6551292135171	779.080017089844
-43.6481821019882	778.919982910156
-40.6422440157577	779.159973144531
-37.6373144755424	779
-34.6333930023594	779.559997558594
-31.630479117526	779.400024414063
-28.6285723426709	779.440002441406
-25.6276721997107	779.719970703125
-22.6277782108771	779.799987792969
-19.628889898701	779.640014648438
-16.6310067860081	779.280029296875
-13.6341283959385	779.640014648438
-10.6382542519231	783.679992675781
-7.64338387769432	801.400024414063
-4.64951679729502	842.960021972656
-1.65665253506141	865.200012207031
1.33520938438089	840
4.32606943608095	796.559997558594
7.315928094803	780.799987792969
10.3047858350146	779.799987792969
13.2926431308747	779.719970703125
16.2795004562541	779.320007324219
19.2653582847118	779.47998046875
22.2502170895187	779.52001953125
25.2340773436344	779.440002441406
28.216939519735	778.880004882813
31.1988040901939	779.239990234375
34.1796715270814	779.640014648438
37.1595423021732	779
40.1384168869468	779.159973144531
43.1162957525854	779.039978027344
46.0931793699786	779.280029296875
49.0690682097059	779.239990234375
52.0439627420619	778.840026855469
55.0178634370476	778.880004882813
57.9907707643592	779.080017089844
60.9626851933962	779.119995117188
63.9336071932735	779.320007324219
66.9035372328018	778.880004882813
69.8724757804959	779.119995117188
72.8404233045826	779.239990234375
75.8073802729932	779.159973144531
78.7733471533597	779.47998046875
81.738324413019	779.080017089844
84.702312519025	779.280029296875
87.665311938125	779.239990234375
90.6273231367761	779.159973144531
93.5883465811569	779.599975585938
96.5483827371242	779.239990234375
99.5074320702731	779.47998046875
102.465495045889	779.200012207031
105.422572128961	779.280029296875
108.378663784199	779
111.333770476014	779.159973144531
114.287892668528	779
117.24103082557	779.880004882813
120.193185410674	779.440002441406
123.144356887097	779.679992675781
126.094545717786	780.039978027344
129.043752365413	780.280029296875
131.991977292355	781.119995117188
134.939220960695	781.239990234375
137.885483832232	780.599975585938
140.83076636847	781.47998046875
143.775069030632	782
146.718392279644	782
149.660736576149	782.719970703125
152.602102380488	782.880004882813
155.54249015274	783.359985351563
158.481900352672	784.52001953125
161.420333439765	785.039978027344
164.357789873227	785.320007324219
167.294270111968	785.760009765625
170.229774614617	786.880004882813
173.164303839496	787.640014648438
176.097858244675	788.47998046875
179.030438287908	789.440002441406
181.962044426678	791
184.89267711817	789.840026855469
187.822336819302	791.159973144531
190.751023986678	792.640014648438
193.678739076648	792
196.605482545255	792.880004882813
199.531254848261	793.960021972656
202.456056441152	793.400024414063
205.379887779119	792.919982910156
208.30274931708	793.119995117188
211.224641509656	793.280029296875
214.145564811189	793.119995117188
217.06551967574	794.119995117188
219.984506557089	793.52001953125
222.902525908723	794.320007324219
225.819578183856	793.200012207031
228.735663835415	792.719970703125
231.650783316047	793.039978027344
234.564937078107	792.599975585938
237.478125573679	792.960021972656
240.390349254566	793.119995117188
243.301608572278	793.719970703125
246.211903978051	793.760009765625
249.121235922839	794.280029296875
252.029604857321	794.840026855469
254.93701123188	795.359985351563
257.843455496632	796.640014648438
260.748938101415	795.840026855469
263.653459495766	795.919982910156
266.557020128967	797
269.459620450005	799.640014648438
272.361260907595	800.200012207031
275.261941950168	798.960021972656
278.161664025874	798.919982910156
281.060427582592	799.880004882813
283.958233067921	798.280029296875
286.855080929176	798.47998046875
289.750971613398	798.080017089844
292.645905567344	799.400024414063
295.539883237503	799.280029296875
298.432905070079	797.760009765625
301.324971511007	797.679992675781
304.216083005931	798.159973144531
307.10624000023	800.599975585938
309.995442939003	801.200012207031
312.883692267071	805.200012207031
315.770988428979	813.440002441406
318.657331869	825.52001953125
321.542723031127	831.119995117188
324.427162359076	828.719970703125
327.310650296293	818.359985351563
330.193187285945	808.440002441406
333.074773770929	804.760009765625
335.955410193855	801.760009765625
338.835096997075	798.960021972656
341.713834622655	799.359985351563
344.59162351239	798.200012207031
347.468464107802	797.440002441406
350.344356850137	796.679992675781
353.219302180373	796.960021972656
356.093300539208	796.799987792969
358.966352367073	796.719970703125
361.838458104123	795.52001953125
364.70961819024	795.960021972656
367.579833065031	795.320007324219
370.449103167837	797
373.317428937727	797.200012207031
376.184810813496	796.47998046875
379.051249233659	795.760009765625
381.916744636474	796.080017089844
384.78129745992	796.52001953125
387.644908141706	795.239990234375
390.50757711927	795.919982910156
393.36930482978	796.119995117188
396.23009171014	795.799987792969
399.089938196969	795.640014648438
401.948844726631	795.919982910156
404.806811735214	796.119995117188
407.66383965853	795.599975585938
410.519928932138	796.47998046875
413.375079991314	795.640014648438
416.229293271071	796.200012207031
419.082569206155	796.400024414063
421.934908231031	796.280029296875
424.786310779917	797.280029296875
427.636777286748	796.119995117188
430.486308185189	796.599975585938
433.334903908649	795.719970703125
436.182564890262	796.960021972656
439.029291562898	796.960021972656
441.875084359157	796.280029296875
444.719943711374	796.080017089844
447.563870051618	796.159973144531
450.406863811695	796.440002441406
453.248925423132	795.440002441406
456.090055317208	796.200012207031
458.93025392492	795.239990234375
461.76952167701	794.799987792969
464.60785900395	795.280029296875
467.44526633595	796.719970703125
470.281744102955	796.919982910156
473.117292734635	795.719970703125
475.951912660415	795.719970703125
478.785604309439	795.559997558594
481.618368110592	795.200012207031
484.450204492499	795.640014648438
487.281113883518	795.960021972656
490.111096711738	796.039978027344
492.940153404999	794.760009765625
495.768284390864	796
498.595490096635	795.760009765625
501.421770949366	795.799987792969
504.247127375825	796
507.071559802537	795.880004882813
509.89506865575	796.359985351563
512.717654361473	797.400024414063
515.539317345424	796.200012207031
518.360058033083	796.280029296875
521.179876849652	796.640014648438
523.998774220083	797.159973144531
526.816750569068	796.599975585938
529.633806321025	796.280029296875
532.44994190013	795
535.265157730284	796.47998046875
538.079454235133	795.440002441406
540.892831838066	796.799987792969
543.705290962208	796.320007324219
546.516832030424	796.359985351563
549.32745546533	795.400024414063
552.137161689268	795.400024414063
554.945951124325	796.119995117188
557.753824192341	795.320007324219
560.560781314883	796.200012207031
563.36682291327	796.320007324219
566.171949408555	796
568.976161221537	795.359985351563
571.779458772759	794.840026855469
574.5818424825	794.919982910156
577.383312770792	796.200012207031
580.183870057402	796.440002441406
582.983514761843	795.440002441406
585.782247303363	796.239990234375
588.580068100976	796.840026855469
591.376977573414	796.52001953125
594.172976139164	795.200012207031
596.968064216463	795.799987792969
599.762242223282	795.640014648438
602.555510577335	795.200012207031
605.347869696099	795.239990234375
608.139319996771	795.280029296875
610.929861896313	795.960021972656
613.719495811421	794.599975585938
616.508222158541	794.799987792969
619.296041353863	796.599975585938
622.082953813324	795.559997558594
624.868959952607	795.52001953125
627.654060187137	795.119995117188
630.438254932094	795.640014648438
633.221544602397	796.280029296875
636.003929612719	794.799987792969
638.785410377468	795.52001953125
641.565987310814	796.52001953125
644.345660826665	795.400024414063
647.124431338674	796.52001953125
649.902299260252	795.760009765625
652.679265004552	795.239990234375
655.455328984475	794.960021972656
658.230491612671	795.919982910156
661.004753301541	796
663.778114463229	795.239990234375
666.550575509631	795.320007324219
669.322136852395	795.880004882813
672.092798902916	796.119995117188
674.862562072336	795.47998046875
677.631426771548	796
680.399393411204	795.47998046875
683.166462401689	796.280029296875
685.93263415315	795.039978027344
688.697909075486	795.880004882813
691.462287578337	795.840026855469
694.225770071098	794.239990234375
696.988356962926	795.47998046875
699.750048662705	795.47998046875
702.5108455791	795.599975585938
705.270748120503	795.239990234375
708.029756695068	794.880004882813
710.787871710705	795.119995117188
713.545093575065	795.640014648438
716.301422695566	795.52001953125
719.056859479364	796.239990234375
721.811404333376	796.119995117188
724.56505766427	796
727.317819878473	795.719970703125
730.069691382148	795.919982910156
732.820672581226	795.679992675781
735.570763881396	795.760009765625
738.319965688092	795.440002441406
741.068278406496	795.719970703125
743.815702441559	796.599975585938
746.562238197974	796.440002441406
749.307886080196	795.919982910156
752.052646492436	795.719970703125
754.796519838656	795.679992675781
757.539506522567	796.359985351563
760.28160694765	796.52001953125
763.022821517128	796.760009765625
765.76315063399	796.119995117188
768.502594700972	796.559997558594
771.241154120572	796.640014648438
773.978829295045	796.47998046875
776.715620626397	796.799987792969
779.451528516396	798.400024414063
782.186553366565	797.799987792969
784.920695578179	797.200012207031
787.653955552283	797.640014648438
790.386333689662	797.52001953125
793.117830390877	797
795.848446056227	796.039978027344
798.578181085792	796.119995117188
801.307035879389	794.919982910156
804.035010836599	795.320007324219
806.762106356774	795.640014648438
809.488322839013	794.919982910156
812.213660682169	795.640014648438
814.938120284866	796.52001953125
817.661702045482	796.159973144531
820.384406362153	796.359985351563
823.10623363278	796
825.827184255014	796
828.547258626283	796.840026855469
831.266457143747	795.52001953125
833.984780204358	796.359985351563
836.702228204804	795.119995117188
839.418801541552	795.159973144531
842.134500610814	794.960021972656
844.849325808575	795.280029296875
847.563277530579	796.599975585938
850.276356172319	796.359985351563
852.988562129066	796.960021972656
855.69989579585	796.200012207031
858.410357567456	796.320007324219
861.119947838428	796.760009765625
863.828667003087	795
866.536515455503	795.280029296875
869.243493589517	795.679992675781
871.949601798728	795.119995117188
874.654840476504	795.840026855469
877.359210015961	795.719970703125
880.062710810003	794.760009765625
882.765343251273	795.280029296875
885.467107732191	794.880004882813
888.168004644938	795.599975585938
890.868034381467	795.039978027344
893.567197333476	796.039978027344
896.265493892445	795.039978027344
898.962924449614	795.400024414063
901.659489395985	795.679992675781
904.355189122325	795.280029296875
907.050024019165	795.359985351563
909.743994476809	796.559997558594
912.437100885322	796.599975585938
915.129343634532	795.960021972656
917.820723114032	796.039978027344
